split,source_image,output_image,label,width,height,masked
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0162.jpg,broken,100,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0163.jpg,broken,92,63,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0164.jpg,broken,89,71,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0165.jpg,broken,114,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0166.jpg,broken,94,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0167.jpg,broken,86,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0168.jpg,broken,113,72,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0169.jpg,broken,83,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0170.jpg,broken,78,72,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0171.jpg,broken,80,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0172.jpg,broken,83,71,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0173.jpg,broken,99,73,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0174.jpg,broken,98,85,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0175.jpg,broken,67,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0176.jpg,broken,93,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0177.jpg,broken,68,69,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0178.jpg,broken,75,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0179.jpg,broken,75,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0180.jpg,broken,113,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0181.jpg,broken,80,73,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0182.jpg,broken,105,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster1_0183.jpg,broken,76,73,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster1_0184.jpg,impurity,61,82,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster1_0185.jpg,impurity,64,48,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster1_0186.jpg,impurity,46,75,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster1_0187.jpg,impurity,54,68,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster1.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster1_0188.jpg,impurity,66,57,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0000.jpg,good,42,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0001.jpg,good,84,68,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0002.jpg,good,64,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0003.jpg,good,106,36,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0004.jpg,good,48,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0005.jpg,good,98,60,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0006.jpg,good,31,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0007.jpg,good,103,28,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0008.jpg,good,62,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0009.jpg,good,104,50,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0010.jpg,good,100,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0011.jpg,good,128,35,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0012.jpg,good,118,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0013.jpg,good,121,45,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0014.jpg,good,94,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0015.jpg,good,82,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0016.jpg,good,96,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0017.jpg,good,114,118,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0018.jpg,good,100,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0019.jpg,good,91,55,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0020.jpg,good,51,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0021.jpg,good,129,44,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0022.jpg,good,93,122,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0023.jpg,good,109,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0024.jpg,good,91,125,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0025.jpg,good,84,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0026.jpg,good,114,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0027.jpg,good,113,30,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0028.jpg,good,50,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0029.jpg,good,115,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0030.jpg,good,45,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0031.jpg,good,108,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0032.jpg,good,111,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0033.jpg,good,113,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0034.jpg,good,113,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0035.jpg,good,102,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0036.jpg,good,96,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0037.jpg,good,84,126,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0038.jpg,good,97,131,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0039.jpg,good,89,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0040.jpg,good,103,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0041.jpg,good,111,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0042.jpg,good,89,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0043.jpg,good,89,127,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0044.jpg,good,86,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0045.jpg,good,99,127,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0046.jpg,good,116,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0047.jpg,good,120,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0048.jpg,good,116,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0049.jpg,good,108,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0050.jpg,good,105,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0051.jpg,good,96,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0052.jpg,good,96,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0053.jpg,good,110,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0054.jpg,good,109,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0055.jpg,good,91,113,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0056.jpg,good,92,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0057.jpg,good,122,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0058.jpg,good,92,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0059.jpg,good,113,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0060.jpg,good,114,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0061.jpg,good,116,75,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0062.jpg,good,124,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0063.jpg,good,116,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0064.jpg,good,113,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0065.jpg,good,130,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0066.jpg,good,86,113,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0067.jpg,good,110,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0068.jpg,good,119,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0069.jpg,good,112,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0070.jpg,good,102,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0071.jpg,good,97,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0072.jpg,good,87,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0073.jpg,good,119,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0074.jpg,good,92,120,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0075.jpg,good,96,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0076.jpg,good,109,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0077.jpg,good,127,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0078.jpg,good,101,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0079.jpg,good,96,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0080.jpg,good,103,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0081.jpg,good,96,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0082.jpg,good,98,110,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0083.jpg,good,105,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0084.jpg,good,110,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0085.jpg,good,93,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0086.jpg,good,97,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0087.jpg,good,109,113,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0088.jpg,good,112,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0089.jpg,good,128,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0090.jpg,good,97,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0091.jpg,good,105,123,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0092.jpg,good,99,76,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0093.jpg,good,86,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0094.jpg,good,110,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0095.jpg,good,121,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0096.jpg,good,107,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0097.jpg,good,109,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0098.jpg,good,116,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0099.jpg,good,112,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0100.jpg,good,122,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0101.jpg,good,99,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0102.jpg,good,97,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0103.jpg,good,118,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0104.jpg,good,89,118,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0105.jpg,good,81,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0106.jpg,good,95,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0107.jpg,good,115,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0108.jpg,good,124,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0109.jpg,good,113,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0110.jpg,good,113,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0111.jpg,good,89,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0112.jpg,good,123,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0113.jpg,good,116,82,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0114.jpg,good,114,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster2.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster2_0115.jpg,good,117,100,True
